"PROJECT_ID","NAME"
"100793","VEGA Annotation Requested"
"100794","VEGA Annotation Requested"
"100795","VEGA Annotation Requested"
"100796","VEGA Annotation Requested"
"100797","VEGA Annotation Requested"
"100798","VEGA Annotation Requested"
"100799","VEGA Annotation Requested"
"100800","VEGA Annotation Requested"
"100801","VEGA Annotation Requested"
"100802","VEGA Annotation Requested"
"100804","VEGA Annotation Requested"
"100805","VEGA Annotation Requested"
"100806","VEGA Annotation Requested"
"100807","VEGA Annotation Requested"
"100808","VEGA Annotation Requested"
"100809","VEGA Annotation Requested"
"100810","VEGA Annotation Requested"
"100811","VEGA Annotation Requested"
"100812","VEGA Annotation Requested"
"100813","VEGA Annotation Requested"
"100814","VEGA Annotation Requested"
"100815","VEGA Annotation Requested"
"100816","VEGA Annotation Requested"
"100817","VEGA Annotation Requested"
"100818","VEGA Annotation Requested"
"100819","VEGA Annotation Requested"
"100820","VEGA Annotation Requested"
"100821","VEGA Annotation Requested"
"100823","VEGA Annotation Requested"
"100824","VEGA Annotation Requested"
"100825","VEGA Annotation Requested"
"100826","VEGA Annotation Requested"
"100827","VEGA Annotation Requested"
"100828","VEGA Annotation Requested"
"100829","VEGA Annotation Requested"
"100830","VEGA Annotation Requested"
"100831","VEGA Annotation Requested"
"100832","VEGA Annotation Requested"
"100833","VEGA Annotation Requested"
"100834","VEGA Annotation Requested"
"100835","VEGA Annotation Requested"
"100837","VEGA Annotation Requested"
"100838","VEGA Annotation Requested"
"100839","VEGA Annotation Requested"
"100840","VEGA Annotation Requested"
"100841","VEGA Annotation Requested"
"100842","VEGA Annotation Requested"
"100844","VEGA Annotation Requested"
"100845","VEGA Annotation Requested"
"100846","VEGA Annotation Requested"
"100847","VEGA Annotation Requested"
"100848","VEGA Annotation Requested"
"100849","VEGA Annotation Requested"
"100851","VEGA Annotation Requested"
"100852","VEGA Annotation Requested"
"100853","VEGA Annotation Requested"
"100854","VEGA Annotation Requested"
"100855","VEGA Annotation Requested"
"100857","VEGA Annotation Requested"
"100858","VEGA Annotation Requested"
"100859","VEGA Annotation Requested"
"100860","VEGA Annotation Requested"
"100861","VEGA Annotation Requested"
"100862","VEGA Annotation Requested"
"100864","VEGA Annotation Requested"
"100865","VEGA Annotation Requested"
"100866","VEGA Annotation Requested"
"100867","VEGA Annotation Requested"
"100868","VEGA Annotation Requested"
"100869","VEGA Annotation Requested"
"100871","VEGA Annotation Requested"
"100872","VEGA Annotation Requested"
"100873","VEGA Annotation Requested"
"100874","VEGA Annotation Requested"
"100875","VEGA Annotation Requested"
"100876","VEGA Annotation Requested"
"117301","VEGA Annotation Requested"
"100877","VEGA Annotation Requested"
"100878","VEGA Annotation Requested"
"100879","VEGA Annotation Requested"
"100880","VEGA Annotation Requested"
"100881","VEGA Annotation Requested"
"100882","VEGA Annotation Requested"
"100883","VEGA Annotation Requested"
"100884","VEGA Annotation Requested"
"100885","VEGA Annotation Requested"
"100886","VEGA Annotation Requested"
"100887","VEGA Annotation Requested"
"100888","VEGA Annotation Requested"
"100889","VEGA Annotation Requested"
"100890","VEGA Annotation Requested"
"100891","VEGA Annotation Requested"
"100892","VEGA Annotation Requested"
"100893","VEGA Annotation Requested"
"100894","VEGA Annotation Requested"
"100895","VEGA Annotation Requested"
"100896","VEGA Annotation Requested"
"100897","VEGA Annotation Requested"
"100898","VEGA Annotation Requested"
"100900","VEGA Annotation Requested"
"100901","VEGA Annotation Requested"
"100902","VEGA Annotation Requested"
"100903","VEGA Annotation Requested"
"100904","VEGA Annotation Requested"
"100905","VEGA Annotation Requested"
"100906","VEGA Annotation Requested"
"100907","VEGA Annotation Requested"
"100908","VEGA Annotation Requested"
"100909","VEGA Annotation Requested"
"100910","VEGA Annotation Requested"
"100911","VEGA Annotation Requested"
"100912","VEGA Annotation Requested"
"100913","VEGA Annotation Requested"
"100914","VEGA Annotation Requested"
"100915","VEGA Annotation Requested"
"100916","VEGA Annotation Requested"
"100917","VEGA Annotation Requested"
"100923","VEGA Annotation Requested"
"100930","VEGA Annotation Requested"
"100931","VEGA Annotation Requested"
"100933","VEGA Annotation Requested"
"100935","VEGA Annotation Requested"
"100937","VEGA Annotation Requested"
"100940","VEGA Annotation Requested"
"100943","VEGA Annotation Requested"
"100950","VEGA Annotation Requested"
"100952","VEGA Annotation Requested"
"100957","VEGA Annotation Requested"
"100962","VEGA Annotation Requested"
"100972","VEGA Annotation Requested"
"100975","VEGA Annotation Requested"
"100979","VEGA Annotation Requested"
"117305","VEGA Annotation Requested"
"117319","VEGA Annotation Requested"
"117340","VEGA Annotation Requested"
"117351","VEGA Annotation Requested"
"117362","VEGA Annotation Requested"
"117365","VEGA Annotation Requested"
"100991","VEGA Annotation Requested"
"100993","VEGA Annotation Requested"
"100994","VEGA Annotation Requested"
"117864","VEGA Annotation Requested"
"117879","VEGA Annotation Requested"
"117931","VEGA Annotation Requested"
"117932","VEGA Annotation Requested"
"117933","VEGA Annotation Requested"
"117936","VEGA Annotation Requested"
"117939","VEGA Annotation Requested"
"117942","VEGA Annotation Requested"
"117944","VEGA Annotation Requested"
"117951","VEGA Annotation Requested"
"117952","VEGA Annotation Requested"
"117953","VEGA Annotation Requested"
"117967","VEGA Annotation Requested"
"117369","VEGA Annotation Requested"
"117373","VEGA Annotation Requested"
"117375","VEGA Annotation Requested"
"117397","VEGA Annotation Requested"
"117417","VEGA Annotation Requested"
"117420","VEGA Annotation Requested"
"117421","VEGA Annotation Requested"
"117425","VEGA Annotation Requested"
"117432","VEGA Annotation Requested"
"117977","VEGA Annotation Requested"
"117991","VEGA Annotation Requested"
"117992","VEGA Annotation Requested"
"117993","VEGA Annotation Requested"
"117995","VEGA Annotation Requested"
"117996","VEGA Annotation Requested"
"117997","VEGA Annotation Requested"
"117998","VEGA Annotation Requested"
"118007","VEGA Annotation Requested"
"118012","VEGA Annotation Requested"
"118013","VEGA Annotation Requested"
"118017","VEGA Annotation Requested"
"118018","VEGA Annotation Requested"
"118021","VEGA Annotation Requested"
"118023","VEGA Annotation Requested"
"118024","VEGA Annotation Requested"
"118028","VEGA Annotation Requested"
"118034","VEGA Annotation Requested"
"118036","VEGA Annotation Requested"
"118037","VEGA Annotation Requested"
"118040","VEGA Annotation Requested"
"118047","VEGA Annotation Requested"
"118049","VEGA Annotation Requested"
"117458","VEGA Annotation Requested"
"117462","VEGA Annotation Requested"
"117469","VEGA Annotation Requested"
"117473","VEGA Annotation Requested"
"117477","VEGA Annotation Requested"
"117483","VEGA Annotation Requested"
"117486","VEGA Annotation Requested"
"117491","VEGA Annotation Requested"
"117492","VEGA Annotation Requested"
"117505","VEGA Annotation Requested"
"117506","VEGA Annotation Requested"
"117514","VEGA Annotation Requested"
"117519","VEGA Annotation Requested"
"117520","VEGA Annotation Requested"
"117523","VEGA Annotation Requested"
"117525","VEGA Annotation Requested"
"117526","VEGA Annotation Requested"
"117530","VEGA Annotation Requested"
"117537","VEGA Annotation Requested"
"117542","VEGA Annotation Requested"
"118057","VEGA Annotation Requested"
"118058","VEGA Annotation Requested"
"118061","VEGA Annotation Requested"
"118062","VEGA Annotation Requested"
"118064","VEGA Annotation Requested"
"118065","VEGA Annotation Requested"
"118066","VEGA Annotation Requested"
"118067","VEGA Annotation Requested"
"118068","VEGA Annotation Requested"
"118069","VEGA Annotation Requested"
"118074","VEGA Annotation Requested"
"118075","VEGA Annotation Requested"
"118078","VEGA Annotation Requested"
"118079","VEGA Annotation Requested"
"118084","VEGA Annotation Requested"
"118112","VEGA Annotation Requested"
"118138","VEGA Annotation Requested"
"118178","VEGA Annotation Requested"
"117556","VEGA Annotation Requested"
"117566","VEGA Annotation Requested"
"117570","VEGA Annotation Requested"
"117578","VEGA Annotation Requested"
"117579","VEGA Annotation Requested"
"117590","VEGA Annotation Requested"
"117600","VEGA Annotation Requested"
"117602","VEGA Annotation Requested"
"117606","VEGA Annotation Requested"
"117634","VEGA Annotation Requested"
"117687","VEGA Annotation Requested"
"117705","VEGA Annotation Requested"
"118221","VEGA Annotation Requested"
"117753","VEGA Annotation Requested"
"117773","VEGA Annotation Requested"
"101224","VEGA Annotation Requested"
"101263","VEGA Annotation Requested"
"101267","VEGA Annotation Requested"
"101291","VEGA Annotation Requested"
"101310","VEGA Annotation Requested"
"101332","VEGA Annotation Requested"
"101341","VEGA Annotation Requested"
"101350","VEGA Annotation Requested"
"101353","VEGA Annotation Requested"
"101355","VEGA Annotation Requested"
"101357","VEGA Annotation Requested"
"101362","VEGA Annotation Requested"
"101364","VEGA Annotation Requested"
"101370","VEGA Annotation Requested"
"101382","VEGA Annotation Requested"
"101390","VEGA Annotation Requested"
"101391","VEGA Annotation Requested"
"101392","VEGA Annotation Requested"
"101396","VEGA Annotation Requested"
"101407","VEGA Annotation Requested"
"101409","VEGA Annotation Requested"
"101410","VEGA Annotation Requested"
"101004","VEGA Annotation Requested"
"101007","VEGA Annotation Requested"
"31492","VEGA Annotation Requested"
"115760","VEGA Annotation Requested"
"117802","VEGA Annotation Requested"
"117813","VEGA Annotation Requested"
"117830","VEGA Annotation Requested"
"117835","VEGA Annotation Requested"
"101696","VEGA Annotation Requested"
"100453","VEGA Annotation Requested"
"100454","VEGA Annotation Requested"
"100455","VEGA Annotation Requested"
"100456","VEGA Annotation Requested"
"100457","VEGA Annotation Requested"
"100458","VEGA Annotation Requested"
"100459","VEGA Annotation Requested"
"100460","VEGA Annotation Requested"
"100461","VEGA Annotation Requested"
"100462","VEGA Annotation Requested"
"100463","VEGA Annotation Requested"
"100464","VEGA Annotation Requested"
"100466","VEGA Annotation Requested"
"100467","VEGA Annotation Requested"
"100468","VEGA Annotation Requested"
"100469","VEGA Annotation Requested"
"100470","VEGA Annotation Requested"
"100471","VEGA Annotation Requested"
"100472","VEGA Annotation Requested"
"100474","VEGA Annotation Requested"
"100475","VEGA Annotation Requested"
"100476","VEGA Annotation Requested"
"100477","VEGA Annotation Requested"
"100478","VEGA Annotation Requested"
"100479","VEGA Annotation Requested"
"100480","VEGA Annotation Requested"
"100482","VEGA Annotation Requested"
"100483","VEGA Annotation Requested"
"100484","VEGA Annotation Requested"
"100485","VEGA Annotation Requested"
"100486","VEGA Annotation Requested"
"100487","VEGA Annotation Requested"
"100488","VEGA Annotation Requested"
"100489","VEGA Annotation Requested"
"100490","VEGA Annotation Requested"
"100492","VEGA Annotation Requested"
"100493","VEGA Annotation Requested"
"100494","VEGA Annotation Requested"
"100495","VEGA Annotation Requested"
"100496","VEGA Annotation Requested"
"100497","VEGA Annotation Requested"
"100498","VEGA Annotation Requested"
"100499","VEGA Annotation Requested"
"100500","VEGA Annotation Requested"
"100501","VEGA Annotation Requested"
"100502","VEGA Annotation Requested"
"100503","VEGA Annotation Requested"
"100504","VEGA Annotation Requested"
"100505","VEGA Annotation Requested"
"100506","VEGA Annotation Requested"
"100507","VEGA Annotation Requested"
"100508","VEGA Annotation Requested"
"100509","VEGA Annotation Requested"
"100510","VEGA Annotation Requested"
"100511","VEGA Annotation Requested"
"100512","VEGA Annotation Requested"
"100513","VEGA Annotation Requested"
"100515","VEGA Annotation Requested"
"100516","VEGA Annotation Requested"
"100517","VEGA Annotation Requested"
"100519","VEGA Annotation Requested"
"100521","VEGA Annotation Requested"
"100522","VEGA Annotation Requested"
"100523","VEGA Annotation Requested"
"100524","VEGA Annotation Requested"
"100526","VEGA Annotation Requested"
"100527","VEGA Annotation Requested"
"100528","VEGA Annotation Requested"
"100529","VEGA Annotation Requested"
"100530","VEGA Annotation Requested"
"100533","VEGA Annotation Requested"
"100535","VEGA Annotation Requested"
"100536","VEGA Annotation Requested"
"100537","VEGA Annotation Requested"
"100539","VEGA Annotation Requested"
"100540","VEGA Annotation Requested"
"100541","VEGA Annotation Requested"
"100543","VEGA Annotation Requested"
"100544","VEGA Annotation Requested"
"100546","VEGA Annotation Requested"
"100547","VEGA Annotation Requested"
"100548","VEGA Annotation Requested"
"100549","VEGA Annotation Requested"
"100550","VEGA Annotation Requested"
"100551","VEGA Annotation Requested"
"100553","VEGA Annotation Requested"
"100554","VEGA Annotation Requested"
"100555","VEGA Annotation Requested"
"100556","VEGA Annotation Requested"
"100557","VEGA Annotation Requested"
"100558","VEGA Annotation Requested"
"117235","VEGA Annotation Requested"
"117238","VEGA Annotation Requested"
"100518","VEGA Annotation Requested"
"100525","VEGA Annotation Requested"
"100538","VEGA Annotation Requested"
"100545","VEGA Annotation Requested"
"100552","VEGA Annotation Requested"
"100624","VEGA Annotation Requested"
"100631","VEGA Annotation Requested"
"100638","VEGA Annotation Requested"
"100644","VEGA Annotation Requested"
"100658","VEGA Annotation Requested"
"100730","VEGA Annotation Requested"
"100737","VEGA Annotation Requested"
"100744","VEGA Annotation Requested"
"100757","VEGA Annotation Requested"
"100764","VEGA Annotation Requested"
"100836","VEGA Annotation Requested"
"100843","VEGA Annotation Requested"
"100850","VEGA Annotation Requested"
"100856","VEGA Annotation Requested"
"100863","VEGA Annotation Requested"
"100870","VEGA Annotation Requested"
"100942","VEGA Annotation Requested"
"100963","VEGA Annotation Requested"
"101231","VEGA Annotation Requested"
"101294","VEGA Annotation Requested"
"101304","VEGA Annotation Requested"
"101337","VEGA Annotation Requested"
"101354","VEGA Annotation Requested"
"101379","VEGA Annotation Requested"
"101384","VEGA Annotation Requested"
"101394","VEGA Annotation Requested"
"100258","VEGA Annotation Requested"
"100264","VEGA Annotation Requested"
"100271","VEGA Annotation Requested"
"100278","VEGA Annotation Requested"
"100285","VEGA Annotation Requested"
"100296","VEGA Annotation Requested"
"100303","VEGA Annotation Requested"
"100314","VEGA Annotation Requested"
"100328","VEGA Annotation Requested"
"100340","VEGA Annotation Requested"
"100363","VEGA Annotation Requested"
"100369","VEGA Annotation Requested"
"100378","VEGA Annotation Requested"
"100384","VEGA Annotation Requested"
"100391","VEGA Annotation Requested"
"100398","VEGA Annotation Requested"
"100405","VEGA Annotation Requested"
"100412","VEGA Annotation Requested"
"100417","VEGA Annotation Requested"
"100424","VEGA Annotation Requested"
"100431","VEGA Annotation Requested"
"100451","VEGA Annotation Requested"
"114114","VEGA Annotation Requested"
"114116","VEGA Annotation Requested"
"114123","VEGA Annotation Requested"
"114129","VEGA Annotation Requested"
"114145","VEGA Annotation Requested"
"114511","VEGA Annotation Requested"
"114512","VEGA Annotation Requested"
"114550","VEGA Annotation Requested"
"113880","VEGA Annotation Requested"
"117218","VEGA Annotation Requested"
"117223","VEGA Annotation Requested"
"117228","VEGA Annotation Requested"
"117109","VEGA Annotation Requested"
"117118","VEGA Annotation Requested"
"117119","VEGA Annotation Requested"
"117125","VEGA Annotation Requested"
"117132","VEGA Annotation Requested"
"113640","VEGA Annotation Requested"
"113641","VEGA Annotation Requested"
"113665","VEGA Annotation Requested"
"113689","VEGA Annotation Requested"
"113705","VEGA Annotation Requested"
"114165","VEGA Annotation Requested"
"114172","VEGA Annotation Requested"
"114190","VEGA Annotation Requested"
"114203","VEGA Annotation Requested"
"114575","VEGA Annotation Requested"
"114587","VEGA Annotation Requested"
"113721","VEGA Annotation Requested"
"113732","VEGA Annotation Requested"
"114228","VEGA Annotation Requested"
"114237","VEGA Annotation Requested"
"114249","VEGA Annotation Requested"
"114258","VEGA Annotation Requested"
"114270","VEGA Annotation Requested"
"114274","VEGA Annotation Requested"
"114288","VEGA Annotation Requested"
"117164","VEGA Annotation Requested"
"117174","VEGA Annotation Requested"
"117188","VEGA Annotation Requested"
"117205","VEGA Annotation Requested"
"113803","VEGA Annotation Requested"
"113822","VEGA Annotation Requested"
"113838","VEGA Annotation Requested"
"113845","VEGA Annotation Requested"
"113878","VEGA Annotation Requested"
"97500","VEGA Annotation Requested"
"97507","VEGA Annotation Requested"
"97541","VEGA Annotation Requested"
"97548","VEGA Annotation Requested"
"97559","VEGA Annotation Requested"
"97579","VEGA Annotation Requested"
"97589","VEGA Annotation Requested"
"97621","VEGA Annotation Requested"
"97651","VEGA Annotation Requested"
"97664","VEGA Annotation Requested"
"97684","VEGA Annotation Requested"
"97691","VEGA Annotation Requested"
"97705","VEGA Annotation Requested"
"97712","VEGA Annotation Requested"
"97719","VEGA Annotation Requested"
"97726","VEGA Annotation Requested"
"97743","VEGA Annotation Requested"
"97758","VEGA Annotation Requested"
"97765","VEGA Annotation Requested"
"97776","VEGA Annotation Requested"
"97783","VEGA Annotation Requested"
"97798","VEGA Annotation Requested"
"97804","VEGA Annotation Requested"
"97811","VEGA Annotation Requested"
"97827","VEGA Annotation Requested"
"97834","VEGA Annotation Requested"
"97841","VEGA Annotation Requested"
"97847","VEGA Annotation Requested"
"97854","VEGA Annotation Requested"
"97861","VEGA Annotation Requested"
"97881","VEGA Annotation Requested"
"97889","VEGA Annotation Requested"
"97896","VEGA Annotation Requested"
"97902","VEGA Annotation Requested"
"97908","VEGA Annotation Requested"
"97915","VEGA Annotation Requested"
"97922","VEGA Annotation Requested"
"97935","VEGA Annotation Requested"
"97942","VEGA Annotation Requested"
"97964","VEGA Annotation Requested"
"97979","VEGA Annotation Requested"
"97986","VEGA Annotation Requested"
"97992","VEGA Annotation Requested"
"98009","VEGA Annotation Requested"
"98016","VEGA Annotation Requested"
"98026","VEGA Annotation Requested"
"98033","VEGA Annotation Requested"
"98040","VEGA Annotation Requested"
"113902","VEGA Annotation Requested"
"113914","VEGA Annotation Requested"
"113920","VEGA Annotation Requested"
"113935","VEGA Annotation Requested"
"113957","VEGA Annotation Requested"
"113959","VEGA Annotation Requested"
"114299","VEGA Annotation Requested"
"114317","VEGA Annotation Requested"
"114333","VEGA Annotation Requested"
"116808","VEGA Annotation Requested"
"98047","VEGA Annotation Requested"
"98052","VEGA Annotation Requested"
"98059","VEGA Annotation Requested"
"98066","VEGA Annotation Requested"
"98073","VEGA Annotation Requested"
"98084","VEGA Annotation Requested"
"98091","VEGA Annotation Requested"
"98098","VEGA Annotation Requested"
"98112","VEGA Annotation Requested"
"98161","VEGA Annotation Requested"
"98176","VEGA Annotation Requested"
"98183","VEGA Annotation Requested"
"98190","VEGA Annotation Requested"
"98197","VEGA Annotation Requested"
"98203","VEGA Annotation Requested"
"98216","VEGA Annotation Requested"
"98223","VEGA Annotation Requested"
"98230","VEGA Annotation Requested"
"98367","VEGA Annotation Requested"
"98382","VEGA Annotation Requested"
"98389","VEGA Annotation Requested"
"98396","VEGA Annotation Requested"
"98403","VEGA Annotation Requested"
"98410","VEGA Annotation Requested"
"98427","VEGA Annotation Requested"
"98434","VEGA Annotation Requested"
"98456","VEGA Annotation Requested"
"98469","VEGA Annotation Requested"
"98476","VEGA Annotation Requested"
"98483","VEGA Annotation Requested"
"98495","VEGA Annotation Requested"
"98502","VEGA Annotation Requested"
"98509","VEGA Annotation Requested"
"98559","VEGA Annotation Requested"
"98571","VEGA Annotation Requested"
"98585","VEGA Annotation Requested"
"98678","VEGA Annotation Requested"
"98775","VEGA Annotation Requested"
"114347","VEGA Annotation Requested"
"116843","VEGA Annotation Requested"
"116874","VEGA Annotation Requested"
"99529","VEGA Annotation Requested"
"113979","VEGA Annotation Requested"
"113984","VEGA Annotation Requested"
"113995","VEGA Annotation Requested"
"114396","VEGA Annotation Requested"
"114405","VEGA Annotation Requested"
"114408","VEGA Annotation Requested"
"114410","VEGA Annotation Requested"
"114411","VEGA Annotation Requested"
"114412","VEGA Annotation Requested"
"99793","VEGA Annotation Requested"
"99819","VEGA Annotation Requested"
"99836","VEGA Annotation Requested"
"99857","VEGA Annotation Requested"
"99862","VEGA Annotation Requested"
"99867","VEGA Annotation Requested"
"99869","VEGA Annotation Requested"
"99878","VEGA Annotation Requested"
"99914","VEGA Annotation Requested"
"99947","VEGA Annotation Requested"
"99961","VEGA Annotation Requested"
"99985","VEGA Annotation Requested"
"114027","VEGA Annotation Requested"
"114028","VEGA Annotation Requested"
"114029","VEGA Annotation Requested"
"114030","VEGA Annotation Requested"
"114045","VEGA Annotation Requested"
"114053","VEGA Annotation Requested"
"114058","VEGA Annotation Requested"
"114061","VEGA Annotation Requested"
"114067","VEGA Annotation Requested"
"114068","VEGA Annotation Requested"
"114079","VEGA Annotation Requested"
"114082","VEGA Annotation Requested"
"114096","VEGA Annotation Requested"
"114101","VEGA Annotation Requested"
"114104","VEGA Annotation Requested"
"114417","VEGA Annotation Requested"
"114424","VEGA Annotation Requested"
"114439","VEGA Annotation Requested"
"114440","VEGA Annotation Requested"
"114443","VEGA Annotation Requested"
"114451","VEGA Annotation Requested"
"114453","VEGA Annotation Requested"
"114460","VEGA Annotation Requested"
"114465","VEGA Annotation Requested"
"114467","VEGA Annotation Requested"
"114468","VEGA Annotation Requested"
"114470","VEGA Annotation Requested"
"114474","VEGA Annotation Requested"
"43808","VEGA Annotation Requested"
"43825","VEGA Annotation Requested"
"43916","VEGA Annotation Requested"
"44068","VEGA Annotation Requested"
"44434","VEGA Annotation Requested"
"44784","VEGA Annotation Requested"
"45949","VEGA Annotation Requested"
"47176","VEGA Annotation Requested"
"81381","VEGA Annotation Requested"
"71605","VEGA Annotation Requested"
"86936","VEGA Annotation Requested"
"77132","VEGA Annotation Requested"
"77179","VEGA Annotation Requested"
"97217","VEGA Annotation Requested"
"97234","VEGA Annotation Requested"
"97241","VEGA Annotation Requested"
"97254","VEGA Annotation Requested"
"97268","VEGA Annotation Requested"
"97284","VEGA Annotation Requested"
"97291","VEGA Annotation Requested"
"97296","VEGA Annotation Requested"
"97303","VEGA Annotation Requested"
"97334","VEGA Annotation Requested"
"97342","VEGA Annotation Requested"
"97356","VEGA Annotation Requested"
"97374","VEGA Annotation Requested"
"97381","VEGA Annotation Requested"
"97417","VEGA Annotation Requested"
"97486","VEGA Annotation Requested"
"36412","VEGA Annotation Requested"
"27137","VEGA Annotation Requested"
"122482","VEGA Annotation Requested"
"117091","VEGA Annotation Requested"
"117875","VEGA Annotation Requested"
"123109","VEGA Annotation Requested"
"123110","VEGA Annotation Requested"
"123111","VEGA Annotation Requested"
"123112","VEGA Annotation Requested"
"123113","VEGA Annotation Requested"
"123114","VEGA Annotation Requested"
"123115","VEGA Annotation Requested"
"123116","VEGA Annotation Requested"
"123117","VEGA Annotation Requested"
"123118","VEGA Annotation Requested"
"123119","VEGA Annotation Requested"
"123120","VEGA Annotation Requested"
"123121","VEGA Annotation Requested"
"123122","VEGA Annotation Requested"
"123123","VEGA Annotation Requested"
"123124","VEGA Annotation Requested"
"123125","VEGA Annotation Requested"
"123126","VEGA Annotation Requested"
"123127","VEGA Annotation Requested"
"123128","VEGA Annotation Requested"
"123129","VEGA Annotation Requested"
"123130","VEGA Annotation Requested"
"123131","VEGA Annotation Requested"
"123132","VEGA Annotation Requested"
"123133","VEGA Annotation Requested"
"123134","VEGA Annotation Requested"
"123135","VEGA Annotation Requested"
"123136","VEGA Annotation Requested"
"123137","VEGA Annotation Requested"
"123139","VEGA Annotation Requested"
"123140","VEGA Annotation Requested"
"123141","VEGA Annotation Requested"
"123142","VEGA Annotation Requested"
"123143","VEGA Annotation Requested"
"123145","VEGA Annotation Requested"
"123146","VEGA Annotation Requested"
"123147","VEGA Annotation Requested"
"123148","VEGA Annotation Requested"
"123149","VEGA Annotation Requested"
"123150","VEGA Annotation Requested"
"123151","VEGA Annotation Requested"
"123152","VEGA Annotation Requested"
"123153","VEGA Annotation Requested"
"123154","VEGA Annotation Requested"
"123155","VEGA Annotation Requested"
"123156","VEGA Annotation Requested"
"123157","VEGA Annotation Requested"
"123158","VEGA Annotation Requested"
"123159","VEGA Annotation Requested"
"123160","VEGA Annotation Requested"
"123161","VEGA Annotation Requested"
"123162","VEGA Annotation Requested"
"123163","VEGA Annotation Requested"
"123164","VEGA Annotation Requested"
"123165","VEGA Annotation Requested"
"123166","VEGA Annotation Requested"
"123167","VEGA Annotation Requested"
"123168","VEGA Annotation Requested"
"123169","VEGA Annotation Requested"
"123170","VEGA Annotation Requested"
"123171","VEGA Annotation Requested"
"123172","VEGA Annotation Requested"
"123173","VEGA Annotation Requested"
"123174","VEGA Annotation Requested"
"123175","VEGA Annotation Requested"
"123176","VEGA Annotation Requested"
"123177","VEGA Annotation Requested"
"123178","VEGA Annotation Requested"
"123179","VEGA Annotation Requested"
"123180","VEGA Annotation Requested"
"123181","VEGA Annotation Requested"
"123182","VEGA Annotation Requested"
"123183","VEGA Annotation Requested"
"123184","VEGA Annotation Requested"
"123185","VEGA Annotation Requested"
"123186","VEGA Annotation Requested"
"123187","VEGA Annotation Requested"
"123188","VEGA Annotation Requested"
"123189","VEGA Annotation Requested"
"123190","VEGA Annotation Requested"
"123191","VEGA Annotation Requested"
"123192","VEGA Annotation Requested"
"123193","VEGA Annotation Requested"
"123194","VEGA Annotation Requested"
"123195","VEGA Annotation Requested"
"123196","VEGA Annotation Requested"
"123197","VEGA Annotation Requested"
"123198","VEGA Annotation Requested"
"123199","VEGA Annotation Requested"
"123200","VEGA Annotation Requested"
"123201","VEGA Annotation Requested"
"123202","VEGA Annotation Requested"
"123203","VEGA Annotation Requested"
"123204","VEGA Annotation Requested"
"123205","VEGA Annotation Requested"
"123206","VEGA Annotation Requested"
"123207","VEGA Annotation Requested"
"123208","VEGA Annotation Requested"
"123209","VEGA Annotation Requested"
"123210","VEGA Annotation Requested"
"123211","VEGA Annotation Requested"
"123212","VEGA Annotation Requested"
"123213","VEGA Annotation Requested"
"123214","VEGA Annotation Requested"
"123215","VEGA Annotation Requested"
"123216","VEGA Annotation Requested"
"123217","VEGA Annotation Requested"
"123218","VEGA Annotation Requested"
"123219","VEGA Annotation Requested"
"123220","VEGA Annotation Requested"
"123221","VEGA Annotation Requested"
"123222","VEGA Annotation Requested"
"123223","VEGA Annotation Requested"
"123224","VEGA Annotation Requested"
"123225","VEGA Annotation Requested"
"123226","VEGA Annotation Requested"
"123227","VEGA Annotation Requested"
"123228","VEGA Annotation Requested"
"123229","VEGA Annotation Requested"
"123230","VEGA Annotation Requested"
"123231","VEGA Annotation Requested"
"123232","VEGA Annotation Requested"
"123233","VEGA Annotation Requested"
"123234","VEGA Annotation Requested"
"123235","VEGA Annotation Requested"
"123236","VEGA Annotation Requested"
"123237","VEGA Annotation Requested"
"123238","VEGA Annotation Requested"
"123239","VEGA Annotation Requested"
"123240","VEGA Annotation Requested"
"123241","VEGA Annotation Requested"
"123242","VEGA Annotation Requested"
"123243","VEGA Annotation Requested"
"123244","VEGA Annotation Requested"
"123245","VEGA Annotation Requested"
"123246","VEGA Annotation Requested"
"123247","VEGA Annotation Requested"
"123248","VEGA Annotation Requested"
"123249","VEGA Annotation Requested"
"123250","VEGA Annotation Requested"
"123251","VEGA Annotation Requested"
"123252","VEGA Annotation Requested"
"123253","VEGA Annotation Requested"
"123254","VEGA Annotation Requested"
"123255","VEGA Annotation Requested"
"123256","VEGA Annotation Requested"
"123257","VEGA Annotation Requested"
"123258","VEGA Annotation Requested"
"123259","VEGA Annotation Requested"
"123260","VEGA Annotation Requested"
"123261","VEGA Annotation Requested"
"123262","VEGA Annotation Requested"
"123263","VEGA Annotation Requested"
"123264","VEGA Annotation Requested"
"123265","VEGA Annotation Requested"
"123266","VEGA Annotation Requested"
"123267","VEGA Annotation Requested"
"123268","VEGA Annotation Requested"
"123269","VEGA Annotation Requested"
"123270","VEGA Annotation Requested"
"123271","VEGA Annotation Requested"
"123272","VEGA Annotation Requested"
"123273","VEGA Annotation Requested"
"123274","VEGA Annotation Requested"
"123275","VEGA Annotation Requested"
"123276","VEGA Annotation Requested"
"123277","VEGA Annotation Requested"
"123278","VEGA Annotation Requested"
"123279","VEGA Annotation Requested"
"123280","VEGA Annotation Requested"
"123281","VEGA Annotation Requested"
"123282","VEGA Annotation Requested"
"123283","VEGA Annotation Requested"
"123284","VEGA Annotation Requested"
"123285","VEGA Annotation Requested"
"123286","VEGA Annotation Requested"
"123287","VEGA Annotation Requested"
